time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
135.9063020060712,1.3985994,0.00010411978,0,0.002084786,782.373210242761,791.9570754180082,1320,141201.83,10.447927,2061.7034,0.6235801,148130.47,11.027684,0,,,,,782.373210242761,8.3201245e-05,791.9570754180082,8.2644845e-05,0.022966575,-0.0506996
135.92673647988704,1.3373241,0.00010219384,0,0.00208566,782.3682941524867,791.9561538851661,1321,135056.88,10.254583,2058.5405,0.62355554,141640.61,10.823701,0,,,,,782.3682941524867,8.6221036e-05,791.9561538851661,8.5426625e-05,0.022928035,-0.050303806
135.94717085370212,1.285621,0.00010053772,0,0.0020865337,782.3637643974605,791.9549590141046,1322,129877.56,10.090185,2061.3093,0.6234309,136164.55,10.648296,0,,,,,782.3637643974605,8.8983834e-05,791.9549590141046,8.7929664e-05,0.023007337,-0.05066177
135.9676054272786,1.2408041,9.9112425e-05,0,0.0020874073,782.3599157403984,791.9538718969197,1323,125381.82,9.94668,2061.4072,0.6237623,131417.83,10.497338,0,,,,,782.3599157403984,9.1572794e-05,791.9538718969197,9.030304e-05,0.023050413,-0.050183035
135.9880399006288,1.2008916,9.780314e-05,0,0.0020882806,782.3563983010058,791.953098966309,1324,121379.695,9.813648,2058.9324,0.6244173,127190.56,10.358666,0,,,,,782.3563983010058,9.4007315e-05,791.953098966309,9.248379e-05,0.022960419,-0.04978151
136.0084742739782,1.1648765,9.6602525e-05,0,0.002089154,782.3523639957797,791.9517367742095,1325,117769.96,9.694327,2058.0662,0.62334466,123376.086,10.231506,0,,,,,782.3523639957797,9.6338226e-05,791.9517367742095,9.462773e-05,0.022654975,-0.050172824
136.02890884708904,1.13136,9.547071e-05,0,0.002090027,782.3489607264618,791.9507615360578,1326,114401.05,9.580424,2061.6223,0.62369937,119826.24,10.111631,0,,,,,782.3489607264618,9.8662924e-05,791.9507615360578,9.673195e-05,0.022765072,-0.04954984
136.0493433202064,1.0995749,9.438138e-05,0,0.0020909002,782.3451572104285,791.9495818211091,1327,111220.72,9.471631,2058.7922,0.62385577,116459.77,9.996257,0,,,,,782.3451572104285,0.000100949976,791.9495818211091,9.880909e-05,0.022609811,-0.050039433
136.06977769309015,1.0682362,9.332309e-05,0,0.002091773,782.34149836137,791.9483091889336,1328,108072.914,9.366767,2063.3767,0.62409705,113140.58,9.884171,0,,,,,782.34149836137,0.000103362625,791.9483091889336,0.000101036196,0.022023873,-0.050086748
136.09021216573456,1.0374835,9.2259426e-05,0,0.0020926457,782.3376189573866,791.9468258557408,1329,104992.31,9.259794,2058.9766,0.62347037,109883.445,9.771513,0,,,,,782.3376189573866,0.0001058203,791.9468258557408,0.00010326028,0.022034572,-0.05023668
136.110646738387,1.007375,9.1202004e-05,0,0.0020935184,782.334561264841,791.9453348889764,1330,101971.875,9.151231,2058.3223,0.62342775,106694.555,9.659518,0,,,,,782.334561264841,0.000108387954,791.9453348889764,0.0001056048,0.022340069,-0.049926016
136.13108121079858,0.9793035,9.020611e-05,0,0.0020943908,782.3301825031863,791.9443949651861,1331,99156.06,9.050658,2059.5361,0.6236845,103721.41,9.55404,0,,,,,782.3301825031863,0.000110923764,791.9443949651861,0.000107923195,0.022039127,-0.049230695
136.15151558298385,0.95482063,8.9313326e-05,0,0.002095263,782.3269836279777,791.943693146604,1332,96706.836,8.961503,2058.132,0.6236877,101128.34,9.459481,0,,,,,782.3269836279777,0.00011324622,791.943693146604,0.00011001021,0.021995531,-0.04897282
136.17195015517063,0.9352875,8.8568566e-05,0,0.0020961352,782.3237676391651,791.9422013084256,1333,94747.15,8.889665,2060.5322,0.6233966,99059.516,9.380602,0,,,,,782.3237676391651,0.00011518736,791.9422013084256,0.00011178706,0.02124413,-0.049199153
136.19238462712383,0.9209054,8.808175e-05,0,0.0020970071,782.3218884113778,791.9411968280929,1334,93312.01,8.839421,2059.5195,0.6238288,97536.266,9.329042,0,,,,,782.3218884113778,0.00011666666,791.9411968280929,0.000113127826,0.0214396,-0.049255915
136.21281899883616,0.9110322,8.774936e-05,0,0.0020978788,782.3199762958747,791.9410955656407,1335,92317.08,8.803502,2059.3108,0.62370586,96490.555,9.293837,0,,,,,782.3199762958747,0.000117702344,791.9410955656407,0.00011407914,0.021172961,-0.04839531
136.23325347055652,0.90439874,8.7453365e-05,0,0.0020987506,782.3193908400592,791.9406552554482,1336,91654.19,8.776153,2055.489,0.62355727,95787.984,9.262487,0,,,,,782.3193908400592,0.00011840392,791.9406552554482,0.0001147219,0.021124387,-0.048423436
136.25368804203754,0.89917004,8.724297e-05,0,0.002099622,782.3186871798619,791.9403578312504,1337,91128.66,8.757004,2060.6057,0.6233675,95234.195,9.240203,0,,,,,782.3186871798619,0.000118967284,791.9403578312504,0.00011523534,0.020989358,-0.047980394
136.27412241329148,0.894915,8.711282e-05,0,0.0021004933,782.3177000189243,791.9404692849686,1338,90700.4,8.739871,2059.0261,0.62395006,94783.52,9.2264185,0,,,,,782.3177000189243,0.00011941671,791.9404692849686,0.000115671544,0.020755384,-0.047671825
136.29455688454618,0.89650935,8.7168504e-05,0,0.0021013645,782.3179746070883,791.9401086531142,1339,90864.16,8.74704,2059.762,0.62347615,94952.39,9.232316,0,,,,,782.3179746070883,0.00011924078,791.9401086531142,0.00011551545,0.020818666,-0.04801442
136.31499145556882,0.9093609,8.764168e-05,0,0.0021022356,782.3198254018347,791.9412950611053,1340,92147.69,8.79533,2058.0286,0.62364435,96313.54,9.282433,0,,,,,782.3198254018347,0.00011785697,791.9412950611053,0.00011427467,0.020902354,-0.047342863
136.33542582658265,0.91421866,8.785294e-05,0,0.0021031066,782.3214777427631,791.9411619749284,1341,92635.57,8.81476,2056.6304,0.62317765,96828.05,9.304807,0,,,,,782.3214777427631,0.00011733795,791.9411619749284,0.00011380788,0.021352904,-0.047963083
136.35586029713886,0.89362055,8.7054716e-05,0,0.0021039771,782.3185617408296,791.9395730857088,1342,90565.21,8.735054,2059.3428,0.6237492,94646.43,9.220264,0,,,,,782.3185617408296,0.000119549666,791.9395730857088,0.000115840725,0.020850208,-0.04742745
136.3762947679279,0.8594081,8.577763e-05,0,0.002104848,782.3126268181198,791.9369530964391,1343,87137.625,8.607714,2060.2603,0.6234735,91022.87,9.085004,0,,,,,782.3126268181198,0.00012340846,791.9369530964391,0.000119380114,0.020785484,-0.047468975
136.396729238244,0.8268023,8.453864e-05,0,0.0021057182,782.3074374530617,791.9347691900557,1344,83865.64,8.482026,2061.3499,0.623345,87569.48,8.953778,0,,,,,782.3074374530617,0.00012740967,791.9347691900557,0.00012299868,0.0207017,-0.047538817
136.4171637085674,0.8142334,8.402735e-05,0,0.0021065886,782.3052126870161,791.9331529028177,1345,82607.4,8.43125,2061.9224,0.6239531,86238.266,8.899626,0,,,,,782.3052126870161,0.00012900896,791.9331529028177,0.0001244397,0.020861145,-0.047879566
136.43759817865794,0.8596411,8.5792206e-05,0,0.0021074587,782.3132961451762,791.9364139272416,1346,87163.81,8.608735,2060.165,0.62358403,91047.55,9.086548,0,,,,,782.3132961451762,0.00012337056,791.9364139272416,0.00011935052,0.021131469,-0.048421785
136.45803274874197,1.0992984,9.439465e-05,0,0.0021083287,782.3458203898356,791.9493029057626,1347,111186.57,9.472212,2057.883,0.62379634,116430.48,9.997663,0,,,,,782.3458203898356,0.00010095895,791.9493029057626,9.895041e-05,0.021523722,-0.04809671
136.47846711859893,1.357735,0.000102797174,0,0.0021091986,782.3700034438253,791.9570537482763,1348,137100.72,10.318442,2057.6565,0.62384117,143802.39,10.887603,0,,,,,782.3700034438253,8.5175634e-05,791.9570537482763,8.4538326e-05,0.022186508,-0.048469007
136.49890158822382,1.5949392,0.00010993561,0,0.0021100682,782.3850832802492,791.9622964285996,1349,160869.86,11.035638,2058.2031,0.62382686,168925.5,11.643659,0,,,,,782.3850832802492,7.498242e-05,791.9622964285996,7.515472e-05,0.02201226,-0.047940053
136.51933605784143,1.6620685,0.000111886664,0,0.0021109378,782.3886548024144,791.9632085730958,1350,167599.23,11.229167,2060.7659,0.6233798,176035.39,11.850302,0,,,,,782.3886548024144,7.25907e-05,791.9632085730958,7.2920615e-05,0.02210354,-0.048409328
136.5397705272335,1.5921298,0.00010987031,0,0.0021118072,782.3843808219498,791.9623936022507,1351,160582.56,11.027564,2056.3179,0.6238112,168627.95,11.636743,0,,,,,782.3843808219498,7.5087e-05,791.9623936022507,7.5235774e-05,0.021507207,-0.04827805
136.5602049963927,1.5031612,0.00010721127,0,0.0021126764,782.379120715707,791.960795581951,1352,151667.02,10.764229,2057.3816,0.62369484,159204.98,11.355115,0,,,,,782.379120715707,7.857182e-05,791.960795581951,7.8423574e-05,0.02191515,-0.04837237
136.58063946554466,1.4248714,0.000104865656,0,0.0021135455,782.373678983127,791.9591950398304,1353,143819.58,10.525402,2058.2268,0.6232149,150913.03,11.106683,0,,,,,782.373678983127,8.1961465e-05,791.9591950398304,8.153093e-05,0.02183548,-0.048517294
136.60107393447106,1.3590022,0.00010284887,0,0.0021144145,782.3689558395469,791.9580459885988,1354,137215.19,10.323943,2054.771,0.62361157,143936.61,10.893078,0,,,,,782.3689558395469,8.513061e-05,791.9580459885988,8.444481e-05,0.021747736,-0.048047256
136.62150840316463,1.3035767,0.00010111707,0,0.0021152832,782.3643038964547,791.956787780217,1355,131666.88,10.147768,2055.0376,0.62354934,138066.3,10.709657,0,,,,,782.3643038964547,8.799788e-05,791.956787780217,8.708377e-05,0.021567784,-0.048321277
136.64194287185092,1.2560759,9.958406e-05,0,0.0021161519,782.3602955555043,791.9559582721482,1356,126900.97,9.995767,2055.1958,0.6234,133035.33,10.547291,0,,,,,782.3602955555043,9.0676476e-05,791.9559582721482,8.9508016e-05,0.021459699,-0.047750425
136.68281180853955,1.1774963,9.700192e-05,0,0.0021178885,782.3526102692354,791.9534592092115,1358,119024.85,9.73758,2055.7468,0.6234432,124712.695,10.273808,0,,,,,782.3526102692354,9.550076e-05,791.9534592092115,9.389314e-05,0.021399142,-0.048113886
136.70324627676018,1.1433824,9.582972e-05,0,0.0021187568,782.3488244150564,791.9524959202107,1359,115605.47,9.623325,2055.4634,0.62337756,121099.57,10.149655,0,,,,,782.3488244150564,9.7809796e-05,791.9524959202107,9.599642e-05,0.020878037,-0.048158552
136.72368074475526,1.111176,9.478827e-05,0,0.0021196248,782.3457949172806,791.9512763787799,1360,112378.945,9.513059,2054.5337,0.62356144,117688.48,10.039352,0,,,,,782.3457949172806,0.0001001409,791.9512763787799,9.807849e-05,0.02122667,-0.048070952
136.74411511251674,1.0793442,9.370824e-05,0,0.0021204925,782.3421132224317,791.950518211345,1361,109182.13,9.403261,2056.703,0.623337,114317.05,9.924962,0,,,,,782.3421132224317,0.00010249093,791.950518211345,0.00010026689,0.021339197,-0.047634114
136.76454968027247,1.0484095,9.262016e-05,0,0.0021213603,782.3386862567594,791.948893434567,1362,106084.87,9.296149,2056.756,0.6234071,111040.664,9.80972,0,,,,,782.3386862567594,0.000104918894,791.948893434567,0.00010248384,0.021610606,-0.04780109
136.78498414780188,1.0178508,9.156055e-05,0,0.0021222278,782.3347093546295,791.9475506978998,1363,103015.15,9.187862,2056.4885,0.62364477,107804.08,9.697493,0,,,,,782.3347093546295,0.00010747682,791.9475506978998,0.00010480353,0.021244403,-0.047523264
136.80541851533053,0.98950225,9.0464324e-05,0,0.0021230953,782.330936410968,791.9463452242678,1364,100176.96,9.086414,2053.676,0.6238423,104801.59,9.5813875,0,,,,,782.330936410968,0.00010997527,791.9463452242678,0.00010707652,0.020779131,-0.047675878
136.82585308238777,0.9638281,8.960714e-05,0,0.0021239624,782.3272859944493,791.9448147173849,1365,97599.9,8.992964,2053.327,0.6230575,102082.35,9.490601,0,,,,,782.3272859944493,0.00011237863,791.9448147173849,0.00010924661,0.020917337,-0.047725134
136.84628754968435,0.9424779,8.885016e-05,0,0.0021248297,782.325104769908,791.9428433547266,1366,95463.086,8.917499,2053.6396,0.62363917,99821.08,9.410426,0,,,,,782.325104769908,0.00011445839,791.9428433547266,0.000111149115,0.02110093,-0.048193283
136.866722016508,0.9261066,8.823189e-05,0,0.0021256965,782.3221507934416,791.9426689189065,1367,93821.07,8.857039,2051.965,0.6236524,98087.13,9.344944,0,,,,,782.3221507934416,0.0001161233,791.9426689189065,0.000112653026,0.020965818,-0.04791143
136.907590949937,0.90682334,8.751974e-05,0,0.00212743,782.3193022573561,791.940818043317,1369,91888.125,8.784716,2054.6594,0.6237438,96044.78,9.269517,0,,,,,782.3193022573561,0.00011814441,791.940818043317,0.00011449719,0.020831093,-0.048064806
136.92802541630226,0.9006678,8.7315515e-05,0,0.0021282963,782.3183720047408,791.9409920873139,1370,91266.08,8.761735,2054.9512,0.62384695,95392.83,9.247887,0,,,,,782.3183720047408,0.000118811666,791.9409920873139,0.00011511565,0.020479117,-0.0470393
136.94845978265948,0.89545935,8.711675e-05,0,0.0021291627,782.3177962225097,791.9404805461546,1371,90747.23,8.742657,2053.2556,0.6234321,94841.18,9.226835,0,,,,,782.3177962225097,0.0001193624,791.9404805461546,0.000115615745,0.021052394,-0.047480404
136.96889434879267,0.89379096,8.705583e-05,0,0.0021300288,782.3173889001284,791.940600961558,1372,90581.67,8.7354355,2052.2969,0.6236834,94664.48,9.220383,0,,,,,782.3173889001284,0.00011953303,791.940600961558,0.000115804214,0.020758646,-0.046930756
136.98932881491783,0.9033961,8.742843e-05,0,0.002130895,782.3192807496929,791.9406858622086,1373,91554.65,8.773079,2052.9941,0.62355906,95681.8,9.259846,0,,,,,782.3192807496929,0.00011848802,791.9406858622086,0.000114846494,0.02107848,-0.047633212
137.00976318081666,0.9156393,8.7864864e-05,0,0.0021317608,782.3213098907657,791.9414895540718,1374,92782.41,8.819858,2052.5298,0.6236325,96978.51,9.30607,0,,,,,782.3213098907657,0.00011718535,791.9414895540718,0.00011366862,0.021129308,-0.04733244
137.03019764648343,0.90489423,8.748172e-05,0,0.0021326265,782.319884993621,791.9408080310203,1375,91702.05,8.77831,2053.0889,0.6232856,95840.47,9.265491,0,,,,,782.319884993621,0.00011832209,791.9408080310203,0.00011472397,0.020999542,-0.047097545
137.05063221191813,0.8735798,8.6285174e-05,0,0.002133492,782.315017879799,791.9382276994414,1376,88563.195,8.660105,2056.23,0.62355906,92523.84,9.13876,0,,,,,782.315017879799,0.00012174964,791.9382276994414,0.00011786898,0.021030432,-0.04735457
137.07106657734403,0.83866197,8.4920954e-05,0,0.0021343573,782.3092401140713,791.9359029833972,1377,85053.79,8.525345,2053.1375,0.62379813,88825.58,8.99427,0,,,,,782.3092401140713,0.00012589441,791.9359029833972,0.000121643796,0.0205017,-0.047093876
137.09150104254513,0.8158132,8.4099614e-05,0,0.0021352225,782.3054421289662,791.9339415712591,1378,82765.61,8.436866,2053.339,0.62362504,86405.586,8.90728,0,,,,,782.3054421289662,0.00012879231,791.9339415712591,0.00012424224,0.020653222,-0.047314156
137.11193560773972,0.8317282,8.4702086e-05,0,0.0021360877,782.3083740283752,791.9354133765493,1379,84352.12,8.499559,2053.2617,0.62296814,88091.195,8.971089,0,,,,,782.3083740283752,0.00012676993,791.9354133765493,0.00012244386,0.020785652,-0.046419475
137.13236997270724,0.97770125,9.012907e-05,0,0.0021369527,782.3308102997925,791.9443661916098,1380,98992.69,9.046109,2054.213,0.62371004,103551.7,9.54588,0,,,,,782.3308102997925,0.00011103034,791.9443661916098,0.00010817177,0.020662041,-0.04708332
137.15280443744268,1.2787125,0.0001002852,0,0.0021378174,782.3625816179283,791.9557167562302,1381,129171.39,10.066359,2051.2146,0.62339383,135432.84,10.621551,0,,,,,782.3625816179283,8.936617e-05,791.9557167562302,8.837991e-05,0.020971797,-0.047604352
137.1732389019453,1.5149925,0.00010758927,0,0.002138682,782.3793487959971,791.9615280383457,1382,152857.73,10.7994175,2051.549,0.6234755,160458.06,11.39515,0,,,,,782.3793487959971,7.806068e-05,791.9615280383457,7.8013334e-05,0.020629907,-0.047116227
137.1936734664414,1.6634527,0.00011189645,0,0.0021395464,782.3877221649454,791.9643032432562,1383,167742.62,11.232961,2051.3079,0.623623,176182.02,11.851338,0,,,,,782.3877221649454,7.252916e-05,791.9643032432562,7.287692e-05,0.02111272,-0.047212936
137.21410783071042,1.6260487,0.000110758905,0,0.0021404107,782.3859001105376,791.9637380370906,1384,163985.22,11.124215,2053.114,0.6239197,172220.42,11.730857,0,,,,,782.3859001105376,7.383982e-05,791.9637380370906,7.4090545e-05,0.02118372,-0.047133032
137.2345422949802,1.5381364,0.00010821749,0,0.002141275,782.3803132240455,791.9624100685465,1385,155169.34,10.866909,2052.5605,0.62361234,162909.31,11.461687,0,,,,,782.3803132240455,7.713232e-05,791.9624100685465,7.711957e-05,0.0206203,-0.047143575
137.275411222814,1.3828037,0.0001035129,0,0.0021430028,782.3695878280641,791.9594511269034,1387,139591.67,10.396011,2051.8667,0.6235757,146457.5,10.9634075,0,,,,,782.3695878280641,8.3948355e-05,791.9594511269034,8.3380706e-05,0.020129638,-0.047020793
137.2958456863853,1.3238434,0.00010164322,0,0.0021438664,782.3651175151134,791.958161503044,1388,133679.17,10.2116165,2051.2908,0.62365633,140212.8,10.765384,0,,,,,782.3651175151134,8.692202e-05,791.958161503044,8.61069e-05,0.02042437,-0.046990283
137.31628004994855,1.273943,0.0001000992,0,0.00214473,782.3609738719833,791.9572409229771,1389,128682.43,10.051264,2052.676,0.6239102,134927.69,10.6018505,0,,,,,782.3609738719833,8.964978e-05,791.9572409229771,8.858326e-05,0.020769147,-0.046808068
137.33671461328777,1.2301755,9.870598e-05,0,0.0021455933,782.3569444493623,791.9559793421184,1390,124300.74,9.910945,2052.3325,0.6234251,130292.125,10.45429,0,,,,,782.3569444493623,9.220342e-05,791.9559793421184,9.091358e-05,0.020781642,-0.04695529
137.35714907662623,1.191366,9.7430675e-05,0,0.0021464566,782.3534052206953,791.9550934707952,1391,120407.63,9.78274,2053.1187,0.62333655,126181.67,10.319219,0,,,,,782.3534052206953,9.4607785e-05,791.9550934707952,9.30888e-05,0.020800386,-0.046678927
137.39801790259662,1.1235571,9.520283e-05,0,0.0021481826,782.3465361661519,791.952693386111,1393,113607.74,9.55422,2052.9888,0.62346107,118999.8,10.08326,0,,,,,782.3465361661519,9.9207464e-05,791.952693386111,9.7283344e-05,0.020740338,-0.046777897
137.41845246523735,1.0918176,9.411257e-05,0,0.0021490452,782.3430690522995,791.9515196183751,1394,110427.44,9.446651,2051.9124,0.62374747,115638.164,9.967787,0,,,,,782.3430690522995,0.000101520505,791.9515196183751,9.941273e-05,0.020468034,-0.04664575
137.43888692787004,1.0606823,9.3002745e-05,0,0.0021499079,782.3392407008938,791.9504498874214,1395,107299.88,9.337419,2051.1274,0.6237906,112340.51,9.850241,0,,,,,782.3392407008938,0.00010396284,791.9504498874214,0.0001016259,0.020354291,-0.046503462
137.45932129027642,1.0296843,9.181996e-05,0,0.0021507703,782.334848772281,791.9488309900696,1396,104191.6,9.228563,2051.7415,0.6235055,109057.414,9.724968,0,,,,,782.334848772281,0.00010646174,791.9488309900696,0.00010391221,0.019164799,-0.04636769
137.50019031485135,0.9729546,8.9919886e-05,0,0.0021524949,782.3279904589338,791.9463288799622,1398,98505.34,9.027529,2053.07,0.62350184,103048.97,9.523725,0,,,,,782.3279904589338,0.00011151907,791.9463288799622,0.000108490196,0.020004442,-0.046342917
137.52062467679207,0.9497828,8.911733e-05,0,0.0021533568,782.3245917196375,791.945035003494,1399,96186.27,8.943296,2052.4734,0.62325335,100594.766,9.438724,0,,,,,782.3245917196375,0.000113738424,791.945035003494,0.000110514375,0.019859578,-0.046074916
137.5410591385007,0.93161464,8.839563e-05,0,0.0021542185,782.3220666618245,791.9437584233065,1400,94363.164,8.876073,2054.4465,0.62324107,98670.51,9.362286,0,,,,,782.3220666618245,0.0001155587,791.9437584233065,0.00011217713,0.019529754,-0.04652211
137.56149370020285,0.91851157,8.794633e-05,0,0.0021550802,782.3205870634995,791.9428798773174,1401,93057.195,8.829386,2052.5632,0.6237173,97282.72,9.314699,0,,,,,782.3205870634995,0.000116910196,791.9428798773174,0.00011338082,0.020371964,-0.046741422
137.5819280616779,0.90974253,8.7631786e-05,0,0.0021559417,782.3195220759063,791.9426092302483,1402,92168.55,8.797991,2052.494,0.6230011,96353.97,9.281384,0,,,,,782.3195220759063,0.000117853124,791.9426092302483,0.000114257455,0.020107375,-0.045995306
137.62279708415736,0.8984021,8.720624e-05,0,0.0021576642,782.3174882625663,791.9414398996853,1404,91030.35,8.753384,2051.1626,0.62377,95152.86,9.236313,0,,,,,782.3174882625663,0.00011905447,791.9414398996853,0.0001153764,0.019790452,-0.04584704
137.6432315451675,0.8948944,8.70468e-05,0,0.0021585252,782.3168515567387,791.9419112121554,1405,90673.81,8.738731,2052.824,0.6233655,94781.35,9.219426,0,,,,,782.3168515567387,0.000119426535,791.9419112121554,0.00011573523,0.019508706,-0.045386944
137.6636659061769,0.899401,8.7196975e-05,0,0.0021593862,782.3173780627372,791.941520011402,1406,91128.63,8.756945,2054.5193,0.62347716,95258.66,9.235332,0,,,,,782.3173780627372,0.00011893729,791.941520011402,0.00011528667,0.019329567,-0.045731764
137.68410036694695,0.9127666,8.772928e-05,0,0.002160247,782.3195237670683,791.942534901317,1407,92467.82,8.808761,2053.8525,0.62357676,96674.25,9.29171,0,,,,,782.3195237670683,0.00011750452,791.942534901317,0.00011401381,0.019080063,-0.045410477
137.7045349274922,0.91098076,8.767032e-05,0,0.0021611075,782.3197833342699,791.9421731059867,1408,92293.04,8.800282,2051.983,0.62318707,96485.11,9.285465,0,,,,,782.3197833342699,0.00011769701,791.9421731059867,0.00011418155,0.019392172,-0.04542553
137.7249692878031,0.8849624,8.667727e-05,0,0.0021619678,782.3155471657009,791.9406925219322,1409,89677.37,8.702168,2054.4495,0.6237431,93729.414,9.180288,0,,,,,782.3155471657009,0.00012048664,791.9406925219322,0.00011675988,0.019068971,-0.044950914
137.7454037481075,0.8498501,8.5315805e-05,0,0.002162828,782.3097951757896,791.9383552940856,1410,86157.305,8.567559,2051.411,0.6234717,90010.555,9.036091,0,,,,,782.3097951757896,0.0001245541,791.9383552940856,0.00012046817,0.01882407,-0.04491857
137.76583830818709,0.820615,8.4233034e-05,0,0.0021636882,782.3052526655831,791.9355454244509,1411,83229.65,8.454551,2052.5137,0.62339646,86914.16,8.921411,0,,,,,782.3052526655831,0.00012820023,791.9355454244509,0.00012372312,0.01947849,-0.045757193
137.78627266803232,0.8177789,8.410986e-05,0,0.002164548,782.3049315610938,791.9350051905058,1412,82945.44,8.443894,2053.9656,0.6227826,86613.77,8.908364,0,,,,,782.3049315610938,0.00012855421,791.9350051905058,0.00012405291,0.019466631,-0.045599807
137.80670712787105,0.89249545,8.698974e-05,0,0.0021654079,782.3176095182992,791.9409603765015,1413,90435.37,8.730479,2050.7986,0.6237259,94527.266,9.213383,0,,,,,782.3176095182992,0.00011967222,791.9409603765015,0.00011599946,0.019385984,-0.044906706
137.82714148748346,1.176483,9.692071e-05,0,0.0021662675,782.351684338784,791.9550274380608,1414,118902.28,9.731583,2050.766,0.62383986,124605.375,10.265206,0,,,,,782.351684338784,9.5557814e-05,791.9550274380608,9.4088784e-05,0.018663503,-0.044276886
137.84757604686456,1.4112513,0.00010439312,0,0.0021671269,782.3712260120781,791.9613485433526,1415,142441.86,10.486352,2051.6724,0.62346756,149470.48,11.056635,0,,,,,782.3712260120781,8.2586404e-05,791.9613485433526,8.221305e-05,0.018751036,-0.04434761
137.86801050623762,1.6265304,0.000110820474,0,0.0021679862,782.3842180281048,791.9659861145043,1416,164019.75,11.126333,2052.4695,0.62367326,172271.44,11.737378,0,,,,,782.3842180281048,7.382408e-05,791.9659861145043,7.413259e-05,0.01884481,-0.043661363
137.88844496538513,1.6457675,0.00011134965,0,0.0021688454,782.3851396797594,791.9665658231386,1417,165949.48,11.183463,2050.5242,0.6236517,174308.9,11.793425,0,,,,,782.3851396797594,7.3149036e-05,791.9665658231386,7.34846e-05,0.01893046,-0.0436776
137.90887932429905,1.566342,0.00010904412,0,0.0021697043,782.3804282640948,791.9653893529701,1418,157985.1,10.95,2052.4685,0.62342227,165896.67,11.549238,0,,,,,782.3804282640948,7.603766e-05,791.9653893529701,7.61631e-05,0.018341461,-0.043333713
137.94974834165623,1.4053447,0.00010420244,0,0.0021714217,782.3697645453891,791.9627012020087,1420,141845.75,10.467932,2051.405,0.62347883,148844.89,11.036439,0,,,,,782.3697645453891,8.2879946e-05,791.9627012020087,8.244898e-05,0.01801238,-0.043285992
137.97018270033732,1.3431327,0.00010221804,0,0.0021722803,782.3649021648299,791.9615648703696,1421,135605.39,10.27175,2051.44,0.62400293,142255.81,10.826264,0,,,,,782.3649021648299,8.5919e-05,791.9615648703696,8.5256484e-05,0.01808732,-0.042898953
137.990617258547,1.2909205,0.000100559766,0,0.0021731385,782.3603041455837,791.9604398442583,1422,130375.03,10.106318,2050.2546,0.6230843,136725.83,10.650631,0,,,,,782.3603041455837,8.86914e-05,791.9604398442583,8.777263e-05,0.01789492,-0.043139495
138.01105171676318,1.2458082,9.9252415e-05,0,0.0021739968,782.3567094769268,791.9591486340719,1423,125854.68,9.96196,2050.487,0.62346256,131947.84,10.512165,0,,,,,782.3567094769268,9.127727e-05,791.9591486340719,9.0112444e-05,0.01818716,-0.04357986
138.03148607474577,1.2061397,9.78725e-05,0,0.0021748547,782.3530807702207,791.9577001192827,1424,121880.2,9.830728,2052.067,0.6238095,127746.414,10.366014,0,,,,,782.3530807702207,9.366167e-05,791.9577001192827,9.2261864e-05,0.018047439,-0.044055756
138.05192053272913,1.1699644,9.668277e-05,0,0.0021757127,782.3491489522617,791.9567218821353,1425,118245.19,9.710614,2053.6003,0.62333155,123914.96,10.240005,0,,,,,782.3491489522617,9.601324e-05,791.9567218821353,9.442733e-05,0.017746631,-0.043168597
138.07235509047314,1.1365484,9.550817e-05,0,0.0021765705,782.3456935538172,791.956000835652,1426,114895.92,9.5974865,2048.7402,0.6235043,120375.75,10.115599,0,,,,,782.3456935538172,9.8283024e-05,791.956000835652,9.650546e-05,0.017732225,-0.042955115
138.09278954799083,1.1046288,9.448974e-05,0,0.002177428,782.3421748327887,791.9549920469017,1427,111692.88,9.490655,2052.1538,0.62302613,116995.05,10.007733,0,,,,,782.3421748327887,0.00010058509,791.9549920469017,9.858927e-05,0.017492874,-0.042688664
138.11322390526766,1.0734779,9.3405986e-05,0,0.0021782853,782.33843840214,791.953590524594,1428,108568.77,9.384069,2050.7698,0.623579,113695.74,9.892949,0,,,,,782.33843840214,0.000102962214,791.953590524594,0.00010078026,0.017288098,-0.042833213
138.13365846255329,1.0424631,9.2334885e-05,0,0.0021791426,782.3351186026244,791.9520551639978,1429,105462.305,9.273218,2049.739,0.62363976,110410.86,9.779506,0,,,,,782.3351186026244,0.00010539795,791.9520551639978,0.00010300527,0.017840954,-0.042963505
138.15409291960532,1.0120994,9.123506e-05,0,0.0021799996,782.3315882434756,791.9504457863535,1430,102412.664,9.167733,2049.9956,0.62360525,107194.93,9.663019,0,,,,,782.3315882434756,0.0001079859,791.9504457863535,0.00010535275,0.017520154,-0.043092053
138.17452727641648,0.9835973,9.027752e-05,0,0.0021808564,782.3276576476829,791.948802113789,1431,99558.57,9.065217,2052.7363,0.6233898,104176.17,9.561604,0,,,,,782.3276576476829,0.00011053353,791.948802113789,0.000107672204,0.017537815,-0.043193214
